Video Id, Channel Id, Title, Tags, Description, Privacy, Date Published, Category Id, Category Name, Thumbnail Url, Watch Url, FileName, Date Backed Up, View Count, Comment Count, Like Count, Dislike Count, Length (seconds)
"8Uz2yLnhMVo","UCakdSIPsJqiOLqylgoYmwQg","Class 15 - Overview of YARN and Map Reduce",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-08-07","28","Science & Technology","https://i.ytimg.com/vi/8Uz2yLnhMVo/hqdefault.jpg","https://www.youtube.com/watch?v=8Uz2yLnhMVo","livestream.str","2020-12-26","24","0","0","0","6145"
"jjUHFQdDBQE","UCakdSIPsJqiOLqylgoYmwQg","Zoom and YouTube Live Dry Run",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-08-06","28","Science & Technology","https://i.ytimg.com/vi/jjUHFQdDBQE/hqdefault.jpg","https://www.youtube.com/watch?v=jjUHFQdDBQE","livestream.str","2020-12-26","162","0","2","0","118"
"R1A8HZKh_3A","UCakdSIPsJqiOLqylgoYmwQg","Testing Zoom with YouTube Live Stream",,,"Public","2019-08-05","28","Science & Technology","https://i.ytimg.com/vi/R1A8HZKh_3A/hqdefault.jpg","https://www.youtube.com/watch?v=R1A8HZKh_3A","livestream.str","2020-12-26","374","0","0","0","172"
"yhXUaXjejZg","UCakdSIPsJqiOLqylgoYmwQg","Class 14 - Overview of Ambari and HDFS",,,"Unlisted","2019-08-05","28","Science & Technology","https://i.ytimg.com/vi/yhXUaXjejZg/hqdefault.jpg","https://www.youtube.com/watch?v=yhXUaXjejZg","livestream.str","2020-12-26","49","0","0","0","6657"
"emtqr7hIob0","UCakdSIPsJqiOLqylgoYmwQg","Session 05 - Spark Performance Tuning (Explain Plans)",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-08-04","28","Science & Technology","https://i.ytimg.com/vi/emtqr7hIob0/hqdefault.jpg","https://www.youtube.com/watch?v=emtqr7hIob0","livestream.str","2020-12-26","61","0","1","0","4432"
"4CBbnYdwrXw","UCakdSIPsJqiOLqylgoYmwQg","YouTube Live Streaming Scheduled Events Using Wirecast On Mac",,"Lately YouTube have discontinued Hangouts on Air and it means scheduling live events using Hangouts is not possible. With Webcam you can only stream the camera. In case you want to screencast then you have to use encoders.

As part of this video I have demonstrated step by step process about scheduling live stream events and then streaming using 3rd party encoder Wirecast on Mac.

Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-08-04","28","Science & Technology","https://i.ytimg.com/vi/4CBbnYdwrXw/maxresdefault.jpg","https://www.youtube.com/watch?v=4CBbnYdwrXw","YouTubeLiveStreamingScheduledEventsUsingWirecastOnMac.mp4","2020-12-26","1172","1","9","2","1226"
"XtZQt_-EFKA","UCakdSIPsJqiOLqylgoYmwQg","Session 04 - Spark Performance Tuning",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-08-04","28","Science & Technology","https://i.ytimg.com/vi/XtZQt_-EFKA/hqdefault.jpg","https://www.youtube.com/watch?v=XtZQt_-EFKA","livestream.str","2020-12-26","64","0","0","0","7132"
"N5PCw_Hf67g","UCakdSIPsJqiOLqylgoYmwQg","Session 03 - Hive and Spark Tuning",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-08-04","28","Science & Technology","https://i.ytimg.com/vi/N5PCw_Hf67g/hqdefault.jpg","https://www.youtube.com/watch?v=N5PCw_Hf67g","livestream.str","2020-12-26","87","0","0","0","7718"
"bsHIgYrJxj0","UCakdSIPsJqiOLqylgoYmwQg","Session 01 - Performance Tuning - Getting Started and Hadoop Map Reduce",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-08-03","28","Science & Technology","https://i.ytimg.com/vi/bsHIgYrJxj0/hqdefault.jpg","https://www.youtube.com/watch?v=bsHIgYrJxj0","livestream.str","2020-12-26","1243","4","30","0","7572"
"CK9ECHZTMVE","UCakdSIPsJqiOLqylgoYmwQg","Session 02 - Performance Tuning - Map Reduce and Hive",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-08-03","28","Science & Technology","https://i.ytimg.com/vi/CK9ECHZTMVE/hqdefault.jpg","https://www.youtube.com/watch?v=CK9ECHZTMVE","livestream.str","2020-12-26","93","0","1","0","8291"
"M7MPjG5aSy0","UCakdSIPsJqiOLqylgoYmwQg","Spot Dry Run","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-08-01","28","Science & Technology","https://i.ytimg.com/vi/M7MPjG5aSy0/hqdefault.jpg","https://www.youtube.com/watch?v=M7MPjG5aSy0","livestream.str","2020-12-26","3","0","0","0","1362"
"CNKlnFSd70w","UCakdSIPsJqiOLqylgoYmwQg","Big Data Q&A Series for Udemy Students - Session 01","#hangoutsonair,Hangouts On Air,#hoa","Open Q&A for Udemy Students. All the sessions will be accessible from this URL.

http://discuss.itversity.com/c/big-data-troubleshooting-live-sessions

Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Unlisted","2019-07-30","28","Science & Technology","https://i.ytimg.com/vi/CNKlnFSd70w/hqdefault.jpg","https://www.youtube.com/watch?v=CNKlnFSd70w","livestream.str","2020-12-26","159","0","3","0","2313"
"s65-m7XKQ1s","UCakdSIPsJqiOLqylgoYmwQg","Process JSON Data using Pyspark 2 - Scala as well as Python","#hangoutsonair,Hangouts On Air,#hoa","Let us understand how to process heavy weight JSON Data using Spark 2 with both Scala as well as Python as programming language.

If you end up on to this video as part of YouTube or Google Search and want to access the material - you can go to the below link.

http://discuss.itversity.com/t/processing-json-data-using-spark-2-python-and-scala/19138

This session is done as part of sales pitch for upcoming Performance Tuning session scheduled for August 3rd and 4th. If you are interested, please fill the below form to sign up for the course 

https://forms.gle/Bae3xUEea4AQncw67

Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-28","28","Science & Technology","https://i.ytimg.com/vi/s65-m7XKQ1s/maxresdefault.jpg","https://www.youtube.com/watch?v=s65-m7XKQ1s","livestream.str","2020-12-26","2566","3","48","0","3844"
"JE2Xl2q18z8","UCakdSIPsJqiOLqylgoYmwQg","Setup Ubuntu Desktop using Virtual Box",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-12","28","Science & Technology","https://i.ytimg.com/vi/JE2Xl2q18z8/maxresdefault.jpg","https://www.youtube.com/watch?v=JE2Xl2q18z8","16SetupUbuntuDesktopUsingVirtualBox.mp4","2020-12-26","262","0","3","0","597"
"y-MCFO6G4hM","UCakdSIPsJqiOLqylgoYmwQg","Setup Virtual Box on Windows",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-12","28","Science & Technology","https://i.ytimg.com/vi/y-MCFO6G4hM/maxresdefault.jpg","https://www.youtube.com/watch?v=y-MCFO6G4hM","15SetupVirtualBoxOnWindows.mp4","2020-12-26","154","0","2","0","447"
"tlYBDnCZD0Y","UCakdSIPsJqiOLqylgoYmwQg","Reasons to go for Ubuntu over Windows",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-12","28","Science & Technology","https://i.ytimg.com/vi/tlYBDnCZD0Y/maxresdefault.jpg","https://www.youtube.com/watch?v=tlYBDnCZD0Y","14ReasonsToGoForUbuntu.mp4","2020-12-26","176","2","2","0","343"
"c4L_hypIObQ","UCakdSIPsJqiOLqylgoYmwQg","Setup Ubuntu Desktop using Virtual Box",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Private","2019-07-11","28","Science & Technology","https://i9.ytimg.com/vi/c4L_hypIObQ/maxresdefault.jpg?sqp=CMDqmv8F&rs=AOn4CLA7zyaj1fiHIL1vpuTKSEsdWJDUbA","https://www.youtube.com/watch?v=c4L_hypIObQ","16SetupUbuntuDesktopUsingVirtualBox.mp4","2020-12-26","20","0","1","0","449"
"nOSlplgVwjI","UCakdSIPsJqiOLqylgoYmwQg","Setup Virtual Box on Windows",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Private","2019-07-11","28","Science & Technology","https://i9.ytimg.com/vi/nOSlplgVwjI/maxresdefault.jpg?sqp=CMDqmv8F&rs=AOn4CLD7jehCvlimk3KZxqwfIVXjcwcAzw","https://www.youtube.com/watch?v=nOSlplgVwjI","15SetupVirtualBoxOnWindows.mp4","2020-12-26","13","0","1","0","219"
"37KB6eoOXcQ","UCakdSIPsJqiOLqylgoYmwQg","Install IntelliJ and Create Project on Ubuntu Desktop",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/37KB6eoOXcQ/maxresdefault.jpg","https://www.youtube.com/watch?v=37KB6eoOXcQ","12InstallIntelliJAndCreateProjectOnUbuntuDesktop.mp4","2020-12-26","729","3","7","0","581"
"yYhQkKIyKPA","UCakdSIPsJqiOLqylgoYmwQg","Install sbt on Ubuntu Desktop",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/yYhQkKIyKPA/maxresdefault.jpg","https://www.youtube.com/watch?v=yYhQkKIyKPA","11InstallSbtOnUbuntuDesktop.mp4","2020-12-26","465","0","2","0","145"
"FQcp7mme4oc","UCakdSIPsJqiOLqylgoYmwQg","Setup Java and JDK on Ubuntu Desktop",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/FQcp7mme4oc/maxresdefault.jpg","https://www.youtube.com/watch?v=FQcp7mme4oc","10SetupJavaAndJDKOnUbuntuDesktop.mp4","2020-12-26","62","0","1","0","95"
"Ivfsmy5ZGkU","UCakdSIPsJqiOLqylgoYmwQg","Setup IntelliJ with Scala Plugin on Mac",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/Ivfsmy5ZGkU/maxresdefault.jpg","https://www.youtube.com/watch?v=Ivfsmy5ZGkU","09SetupIntelliJWithScalaPluginOnMac.mp4","2020-12-26","884","0","4","0","463"
"amIxXRNtM7s","UCakdSIPsJqiOLqylgoYmwQg","Setup sbt using brew on Mac",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/amIxXRNtM7s/maxresdefault.jpg","https://www.youtube.com/watch?v=amIxXRNtM7s","08SetupSbtUsingBrewOnMac.mp4","2020-12-26","392","2","4","0","80"
"OQC7FhXDd4A","UCakdSIPsJqiOLqylgoYmwQg","Setup Java and JDK on Mac",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/OQC7FhXDd4A/maxresdefault.jpg","https://www.youtube.com/watch?v=OQC7FhXDd4A","06SetupJavaAndJDKOnMac.mp4","2020-12-26","42","0","1","0","211"
"c9GqkxF2Sc8","UCakdSIPsJqiOLqylgoYmwQg","Overview of Slack",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/c9GqkxF2Sc8/maxresdefault.jpg","https://www.youtube.com/watch?v=c9GqkxF2Sc8","05OverviewOfSlack.mp4","2020-12-26","107","0","1","0","301"
"8tgYvhsvXd4","UCakdSIPsJqiOLqylgoYmwQg","Overview of Forums - http://discuss.itversity.com",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/8tgYvhsvXd4/maxresdefault.jpg","https://www.youtube.com/watch?v=8tgYvhsvXd4","04OverviewOfForums.mp4","2020-12-26","28","0","0","0","355"
"QCma3MKy3S0","UCakdSIPsJqiOLqylgoYmwQg","Accessing the courses",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/QCma3MKy3S0/maxresdefault.jpg","https://www.youtube.com/watch?v=QCma3MKy3S0","03AccessingTheCourses.mp4","2020-12-26","170","0","3","0","178"
"r22QZs8wYGk","UCakdSIPsJqiOLqylgoYmwQg","Overview of Labs",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-11","28","Science & Technology","https://i.ytimg.com/vi/r22QZs8wYGk/maxresdefault.jpg","https://www.youtube.com/watch?v=r22QZs8wYGk","02OverviewOfLabs.mp4","2020-12-26","72","0","0","0","104"
"dfNJe6OHjGE","UCakdSIPsJqiOLqylgoYmwQg","Mac - Tools for IT Professionals - 04 Install brew on MacBook Pro or iMac",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-10","28","Science & Technology","https://i.ytimg.com/vi/dfNJe6OHjGE/maxresdefault.jpg","https://www.youtube.com/watch?v=dfNJe6OHjGE","04InstallBrewOnMacBookPro.mp4","2020-12-26","130","0","0","0","185"
"FXo0DyG5fn0","UCakdSIPsJqiOLqylgoYmwQg","How to start YouTube Live Event for the first time using Mac?",,"Let us understand how to launch YouTube Event for the first time using Mac and Safari.

If you plan for live event on a new Mac, you might run into last minute rush and can lead you into embarrassing situation. Hence whenever you use new system make sure you validate that you can conduct live events with out any issues.

* Go to YouTube Studio
* Create Live Event
* Start HangOuts on Air
* Install necessary plugins
* Authorize to access video as well as audio
* Make sure video is streamed with out any issues.

Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2019-07-09","28","Science & Technology","https://i.ytimg.com/vi/FXo0DyG5fn0/maxresdefault.jpg","https://www.youtube.com/watch?v=FXo0DyG5fn0","YouTubeLiveEventsUsingMac.mp4","2020-12-26","135","0","0","0","571"
